id,duration,protocol_type,service,flag,src_bytes,classN,classA
1357,0,icmp,eco_i,SF,30,1,1
1361,0,tcp,http,SF,285,1,1
1365,0,tcp,http,SF,272,1,1
1366,0,tcp,http,SF,201,1,1
1367,0,tcp,http,SF,286,1,1
1370,0,tcp,http,SF,370,1,1
1372,0,tcp,finger,SF,8,1,1
1373,0,udp,domain_u,SF,43,1,1
1375,0,tcp,smtp,SF,888,1,1
1376,0,tcp,http,SF,268,1,1
1378,0,udp,domain_u,SF,46,1,1
1379,0,tcp,ftp_data,SF,383,1,1
1384,0,tcp,http,SF,257,1,1
1385,0,tcp,http,SF,160,1,1
1390,0,tcp,http,SF,210,1,1
1393,0,tcp,http,SF,292,1,1
1394,0,tcp,http,SF,300,1,1
1398,0,tcp,http,SF,186,1,1
1400,0,tcp,http,SF,334,1,1
1401,0,tcp,http,SF,318,1,1
1402,0,tcp,http,SF,305,1,1
1403,0,tcp,ftp_data,SF,740,1,1
1404,0,tcp,http,SF,204,1,1
1408,0,tcp,http,REJ,0,1,1
1410,0,tcp,http,SF,286,1,1
1414,0,tcp,http,SF,258,1,1
1415,0,tcp,http,SF,355,1,1
1418,0,tcp,http,SF,276,1,1
1422,0,tcp,http,SF,149,1,1
1423,0,tcp,http,SF,328,1,1
1424,0,udp,domain_u,SF,46,1,1
1429,0,udp,domain_u,SF,42,1,1
1430,1,tcp,smtp,SF,1230,1,1
1439,29,udp,domain_u,SF,42,1,1
1441,0,tcp,http,SF,330,1,1
1448,0,udp,domain_u,SF,44,1,1
1450,0,tcp,http,SF,319,1,1
1452,0,tcp,other,SF,8325,1,1
1453,0,tcp,http,SF,275,1,1
1455,0,tcp,http,SF,223,1,1
1456,0,udp,domain_u,SF,33,1,1
1457,0,tcp,http,SF,323,1,1
1460,0,tcp,ftp_data,SF,2278,1,1
1461,8625,tcp,IRC,RSTR,1788,1,1
1463,0,tcp,http,SF,317,1,1
1464,0,tcp,http,SF,332,1,1
1467,0,icmp,eco_i,SF,30,1,1
1468,0,tcp,http,SF,201,1,1
1470,0,tcp,http,SF,303,1,1
1474,0,tcp,http,SF,366,1,1
1478,0,tcp,http,SF,206,1,1
1479,0,tcp,http,SF,327,1,1
1480,0,udp,private,SF,105,1,1
1481,0,tcp,ftp_data,SF,192,1,1
1484,0,tcp,http,SF,218,1,1
1486,0,tcp,http,REJ,0,1,1
1489,0,tcp,http,SF,205,1,1
1491,8556,udp,other,SF,146,1,1
1492,0,tcp,http,SF,215,1,1
1493,0,tcp,http,SF,314,1,1
1494,0,udp,domain_u,SF,45,1,1
1497,0,tcp,http,SF,303,1,1
1501,0,tcp,smtp,SF,1684,1,1
1502,0,tcp,ftp_data,SF,245,1,1
1503,0,icmp,eco_i,SF,30,1,1
1504,0,tcp,ftp_data,SF,8325,1,1
1505,0,tcp,http,SF,222,1,1
1506,0,tcp,http,SF,224,1,1
1507,1,tcp,smtp,SF,850,1,1
1508,0,tcp,http,SF,210,1,1
1509,0,tcp,http,SF,293,1,1
1511,2,tcp,ftp_data,SF,2194619,1,1
1512,0,tcp,http,SF,214,1,1
1514,0,tcp,http,SF,227,1,1
1516,0,tcp,http,SF,223,1,1
1517,0,tcp,http,SF,219,1,1
1519,0,tcp,http,SF,184,1,1
1520,0,tcp,http,REJ,0,1,1
1521,0,tcp,ftp_data,SF,1214,1,1
1523,0,icmp,ecr_i,SF,64,1,1
1527,0,tcp,http,SF,210,1,1
1528,0,tcp,http,SF,221,1,1
1529,0,tcp,http,SF,301,1,1
1530,0,tcp,telnet,S1,0,1,1
1532,0,udp,domain_u,SF,43,1,1
1533,0,tcp,smtp,SF,842,1,1
1537,0,udp,domain_u,SF,44,1,1
1540,0,tcp,http,SF,236,1,1
1542,0,udp,domain_u,SF,46,1,1
1546,1,udp,private,SF,105,1,1
1551,0,tcp,http,SF,215,1,1
1552,0,tcp,http,SF,293,1,1
1554,0,tcp,http,SF,250,1,1
1555,0,tcp,http,SF,296,1,1
1557,0,tcp,ftp_data,SF,2056,1,1
1558,0,tcp,http,SF,333,1,1
1559,0,tcp,http,SF,231,1,1
1560,0,tcp,http,SF,310,1,1
1562,0,tcp,http,SF,289,1,1
1563,0,tcp,http,SF,242,1,1
1565,0,udp,domain_u,SF,44,1,1
1567,0,udp,domain_u,SF,45,1,1
1569,0,tcp,http,SF,337,1,1
1570,0,tcp,ftp_data,SF,35,1,1
1571,0,tcp,http,SF,226,1,1
1572,1,tcp,telnet,RSTO,0,1,1
1574,0,tcp,ftp_data,SF,373,1,1
1575,0,tcp,http,REJ,0,1,1
1576,0,tcp,http,SF,185,1,1
1578,2,tcp,telnet,SF,104,1,1
1579,0,tcp,http,SF,210,1,1
1581,26,tcp,ftp,SF,343,1,1
1584,0,udp,domain_u,SF,43,1,1
1585,0,udp,domain_u,SF,43,1,1
1586,0,tcp,http,SF,213,1,1
1587,0,tcp,http,SF,200,1,1
1590,0,tcp,http,SF,246,1,1
1591,0,tcp,http,SF,255,1,1
1592,0,tcp,http,SF,322,1,1
1594,0,tcp,http,SF,149,1,1
1595,0,udp,domain_u,SF,29,1,1
1597,0,tcp,http,SF,177,1,1
1598,0,tcp,smtp,SF,1110,1,1
1601,0,tcp,http,SF,300,1,1
1605,0,tcp,http,SF,326,1,1
1609,0,tcp,http,SF,325,1,1
1610,1,tcp,smtp,SF,3731,1,1
1611,0,tcp,http,SF,227,1,1
1615,0,tcp,http,SF,212,1,1
1616,0,tcp,http,SF,214,1,1
1618,0,tcp,smtp,SF,1452,1,1
1624,0,tcp,http,SF,225,1,1
1628,0,tcp,http,S0,0,1,1
1629,0,udp,domain_u,SF,46,1,1
1630,0,tcp,http,SF,208,1,1
1631,0,tcp,http,SF,162,1,1
1632,0,tcp,http,SF,233,1,1
1633,0,udp,private,SF,105,1,1
1635,0,tcp,http,SF,303,1,1
1636,0,tcp,http,SF,230,1,1
1637,1,tcp,smtp,SF,1013,1,1
1641,0,tcp,http,SF,234,1,1
1643,0,tcp,smtp,SF,109,1,1
1644,2,tcp,smtp,SF,796,1,1
1645,0,tcp,http,SF,223,1,1
1648,0,tcp,http,SF,337,1,1
1649,0,tcp,http,SF,319,1,1
1652,0,tcp,http,SF,326,1,1
1653,0,tcp,http,SF,338,1,1
1654,0,tcp,http,SF,312,1,1
1655,0,tcp,http,SF,239,1,1
1656,0,udp,domain_u,SF,35,1,1
1658,0,tcp,http,SF,324,1,1
1659,0,tcp,http,REJ,0,1,1
1662,0,tcp,http,SF,185,1,1
1663,0,tcp,http,SF,312,1,1
1667,0,udp,domain_u,SF,45,1,1
1668,0,tcp,http,SF,313,1,1
1669,0,tcp,ftp_data,SF,8766,1,1
1670,0,tcp,http,SF,192,1,1
1671,5410,udp,other,SF,147,1,1
1672,0,tcp,ftp_data,SF,10272,1,1
1674,0,tcp,http,REJ,0,1,1
1675,0,tcp,http,S1,255,1,1
1676,0,tcp,http,SF,241,1,1
1680,0,tcp,http,SF,221,1,1
1681,0,icmp,red_i,SF,91,1,1
1682,0,tcp,http,SF,333,1,1
1684,0,tcp,http,SF,315,1,1
1685,252,tcp,http,SF,222,1,1
1686,0,tcp,http,SF,277,1,1
1687,0,udp,domain_u,SF,44,1,1
1691,7,tcp,telnet,SF,102,1,1
1692,2,tcp,ftp_data,SF,2194619,1,1
1693,0,tcp,http,SF,203,1,1
1696,1,tcp,smtp,SF,2053,1,1
1697,1,tcp,smtp,SF,2004,1,1
1698,0,tcp,http,REJ,0,1,1
1699,0,tcp,other,SF,14189,1,1
1700,7,tcp,telnet,SF,103,1,1
1701,1,tcp,smtp,SF,952,1,1
1703,0,tcp,http,SF,206,1,1
1704,0,tcp,domain,SF,48,1,1
1706,0,tcp,ftp_data,SF,10073,1,1
1707,0,tcp,http,SF,232,1,1
1708,0,tcp,smtp,SF,787,1,1
1709,1,tcp,smtp,SF,1714,1,1
1710,0,udp,domain_u,SF,44,1,1
1711,0,tcp,http,SF,297,1,1
1713,0,tcp,smtp,SF,789,1,1
1715,0,tcp,http,SF,369,1,1
1716,0,tcp,http,REJ,0,1,1
1720,0,tcp,http,REJ,0,1,1
1722,0,tcp,http,SF,316,1,1
1724,0,tcp,smtp,SF,1392,1,1
1726,1096,tcp,IRC,RSTR,115,1,1
1729,0,tcp,http,SF,252,1,1
1730,0,tcp,http,SF,208,1,1
1731,0,tcp,http,SF,291,1,1
1732,0,tcp,finger,SF,7,1,1
1733,0,udp,domain_u,SF,44,1,1
1734,0,tcp,ftp_data,SF,9178,1,1
1736,0,tcp,auth,SF,10,1,1
1737,0,udp,domain_u,SF,88,1,1
1738,0,tcp,http,SF,241,1,1
1743,0,tcp,http,SF,293,1,1
1744,0,tcp,http,SF,199,1,1
1747,0,tcp,http,SF,229,1,1
1748,0,tcp,http,SF,296,1,1
1752,0,tcp,http,SF,321,1,1
1753,0,udp,private,SF,105,1,1
1754,3,tcp,finger,SF,9,1,1
1755,0,tcp,smtp,SF,645,1,1
1757,0,tcp,finger,SF,7,1,1
1758,0,tcp,http,REJ,0,1,1
1759,0,tcp,http,SF,264,1,1
1760,0,tcp,smtp,RSTO,0,1,1
1761,0,tcp,auth,SF,9,1,1
1762,0,tcp,http,SF,204,1,1
1766,1,tcp,smtp,SF,1334,1,1
1767,0,tcp,http,SF,264,1,1
1770,0,tcp,http,SF,246,1,1
1774,0,tcp,smtp,SF,711,1,1
1775,0,tcp,ftp_data,SF,965,1,1
1776,0,tcp,http,SF,260,1,1
1777,0,tcp,http,SF,298,1,1
1781,0,udp,other,SF,516,1,1
1786,0,tcp,http,SF,309,1,1
1787,0,tcp,http,REJ,0,1,1
1789,0,udp,other,SF,145,1,1
1793,1,tcp,ftp,SF,55,1,1
1794,0,tcp,http,SF,182,1,1
1795,0,tcp,http,SF,255,1,1
1797,0,tcp,http,SF,302,1,1
1798,0,tcp,http,SF,173,1,1
1800,0,udp,domain_u,SF,44,1,1
1804,0,tcp,http,SF,334,1,1
1805,1,tcp,smtp,SF,752,1,1
1806,0,tcp,http,SF,225,1,1
1807,0,tcp,smtp,SF,1256,1,1
1808,2969,udp,other,SF,147,1,1
1810,0,udp,private,SF,105,1,1
1812,0,tcp,http,SF,316,1,1
1813,0,tcp,http,SF,209,1,1
1818,0,tcp,smtp,SF,933,1,1
1821,0,tcp,ftp_data,SF,9311,1,1
1822,687,udp,other,SF,146,1,1
1823,1,tcp,finger,SF,6,1,1
1824,0,udp,domain_u,SF,45,1,1
1828,0,tcp,http,SF,275,1,1
1829,0,tcp,smtp,SF,861,1,1
1830,0,tcp,http,SF,375,1,1
1831,0,tcp,http,SF,210,1,1
1832,0,tcp,http,REJ,0,1,1
1835,0,tcp,http,SF,244,1,1
1838,0,tcp,http,SF,350,1,1
1839,36,tcp,ftp,SF,1463,1,1
1841,0,tcp,http,SF,245,1,1
1842,0,tcp,http,SF,186,1,1
1843,0,tcp,http,SF,210,1,1
1848,1,tcp,smtp,SF,1917,1,1
1849,0,tcp,http,SF,280,1,1
1851,0,tcp,http,SF,227,1,1
1852,0,tcp,http,SF,231,1,1
1853,0,udp,domain_u,SF,43,1,1
1857,0,tcp,http,SF,247,1,1
1858,6,tcp,smtp,S3,1493,1,1
1859,0,udp,domain_u,SF,33,1,1
1860,24,tcp,smtp,SF,847,1,1
1867,0,tcp,ftp_data,SF,1153,1,1
1870,0,udp,other,SF,146,1,1
1871,0,tcp,http,REJ,0,1,1
1872,0,tcp,http,SF,142,1,1
1875,0,tcp,http,SF,227,1,1
1876,0,tcp,http,SF,297,1,1
1880,0,tcp,ftp_data,SF,1030,1,1
1881,0,tcp,http,SF,243,1,1
1882,0,tcp,http,SF,296,1,1
1883,0,tcp,ftp_data,SF,852,1,1
1884,0,udp,domain_u,SF,44,1,1
1885,0,tcp,http,REJ,0,1,1
1886,22,tcp,ftp,SF,332,1,1
1893,0,tcp,ftp_data,SF,212,1,1
1895,0,tcp,http,REJ,0,1,1
1897,0,tcp,http,SF,308,1,1
1899,0,tcp,http,SF,211,1,1
1900,0,udp,domain_u,SF,44,1,1
1901,0,tcp,http,REJ,0,1,1
1902,0,tcp,smtp,SF,804,1,1
1906,0,tcp,http,SF,313,1,1
1907,0,tcp,http,SF,301,1,1
1908,0,tcp,http,SF,216,1,1
1909,0,tcp,http,SF,341,1,1
1911,2,tcp,smtp,SF,2140,1,1
1912,0,tcp,http,SF,319,1,1
1913,0,tcp,http,SF,292,1,1
1914,0,tcp,http,SF,288,1,1
1915,31,tcp,ftp,SF,58,1,1
1916,0,tcp,smtp,SF,2780,1,1
1918,0,tcp,http,SF,222,1,1
1919,0,tcp,http,SF,302,1,1
1921,0,tcp,http,SF,216,1,1
1922,0,udp,other,SF,516,1,1
1924,0,tcp,http,SF,333,1,1
1926,0,tcp,http,SF,245,1,1
1927,0,tcp,http,REJ,0,1,1
1928,0,udp,domain_u,SF,46,1,1
1931,0,tcp,smtp,SF,1507,1,1
1933,0,tcp,http,SF,273,1,1
1935,0,tcp,http,SF,301,1,1
1941,0,tcp,http,SF,225,1,1
1942,0,udp,domain_u,SF,44,1,1
1945,9431,tcp,IRC,RSTR,843,1,1
1946,0,tcp,ftp_data,SF,15377,1,1
1947,0,udp,domain_u,SF,33,1,1
1948,0,tcp,http,SF,167,1,1
1949,0,tcp,http,SF,242,1,1
1951,0,udp,domain_u,SF,45,1,1
1953,0,tcp,http,SF,221,1,1
1954,0,tcp,http,SF,210,1,1
1955,0,udp,domain_u,SF,46,1,1
1956,0,udp,domain_u,SF,45,1,1
1959,0,tcp,smtp,SF,1917,1,1
1960,0,udp,domain_u,SF,44,1,1
1962,0,tcp,http,SF,218,1,1
1963,0,udp,domain_u,SF,41,1,1
1966,0,tcp,smtp,SF,1182,1,1
1967,0,tcp,http,REJ,0,1,1
1969,0,tcp,http,SF,223,1,1
1970,0,tcp,ftp_data,SF,71,1,1
1971,0,tcp,http,SF,208,1,1
1972,5,tcp,smtp,SF,2540,1,1
1973,0,udp,domain_u,SF,46,1,1
1976,0,tcp,http,SF,228,1,1
1977,0,tcp,http,SF,307,1,1
1978,0,tcp,http,SF,206,1,1
1980,0,tcp,http,SF,296,1,1
1982,0,tcp,http,SF,200,1,1
1984,0,tcp,http,SF,241,1,1
1986,0,tcp,http,SF,218,1,1
1987,0,udp,domain_u,SF,44,1,1
1988,0,tcp,ftp_data,SF,151,1,1
1989,0,tcp,http,SF,337,1,1
1990,0,udp,other,SF,516,1,1
1991,0,tcp,http,SF,246,1,1
1994,0,tcp,http,SF,228,1,1
1995,0,tcp,ftp_data,SF,20658,1,1
1996,0,udp,domain_u,SF,44,1,1
1998,0,tcp,ftp_data,SF,3676,1,1
1999,0,tcp,http,SF,301,1,1
2001,1,tcp,smtp,SF,1186,1,1
2002,0,tcp,smtp,SF,1723,1,1
2007,0,tcp,http,SF,220,1,1
2009,0,tcp,http,SF,207,1,1
2011,0,tcp,smtp,S0,0,1,1
2012,1714,udp,other,SF,146,1,1
2015,0,udp,domain_u,SF,43,1,1
2016,0,tcp,smtp,SF,1267,1,1
2018,0,udp,domain_u,SF,45,1,1
2019,0,icmp,eco_i,SF,30,1,1
2021,0,tcp,finger,SF,7,1,1
2024,0,tcp,http,SF,315,1,1
2025,0,udp,domain_u,SF,42,1,1
2028,0,udp,domain_u,SF,44,1,1
2029,0,tcp,http,SF,218,1,1
2031,0,tcp,ftp_data,SF,374,1,1
2032,5,tcp,smtp,SF,1048,1,1
2035,0,tcp,http,SF,201,1,1
2036,0,tcp,http,SF,322,1,1
2037,0,tcp,http,SF,274,1,1
2038,0,tcp,smtp,SF,1505,1,1
2039,0,tcp,http,SF,218,1,1
2041,0,tcp,http,SF,190,1,1
2043,0,tcp,http,SF,223,1,1
2044,0,icmp,urp_i,SF,182,1,1
2045,19,tcp,smtp,SF,955,1,1
2047,0,tcp,http,SF,189,1,1
2048,0,tcp,ftp_data,SF,879,1,1
2049,0,tcp,http,SF,328,1,1
2050,0,udp,other,SF,147,1,1
2051,0,icmp,ecr_i,SF,30,1,1
2055,0,tcp,http,SF,308,1,1
2056,0,tcp,http,SF,328,1,1
2057,0,tcp,telnet,S1,0,1,1
2058,5,tcp,http,SF,268,1,1
2059,0,tcp,http,SF,294,1,1
2060,0,tcp,http,SF,240,1,1
2061,0,tcp,http,SF,306,1,1
2063,0,tcp,http,SF,295,1,1
2065,0,tcp,http,SF,223,1,1
2066,0,tcp,http,S0,0,1,1
2068,0,udp,other,SF,146,1,1
2069,0,icmp,urp_i,SF,78,1,1
2070,0,tcp,http,SF,202,1,1
2072,0,tcp,http,SF,205,1,1
2073,7,tcp,other,SF,1766,1,1
2074,0,tcp,http,SF,246,1,1
2075,0,udp,domain_u,SF,46,1,1
2076,0,tcp,ftp_data,SF,5558,1,1
2078,0,tcp,http,SF,343,1,1
2079,1,tcp,smtp,SF,897,1,1
2081,0,tcp,http,SF,338,1,1
2084,0,tcp,http,SF,305,1,1
2085,0,tcp,smtp,SF,1338,1,1
2090,0,tcp,http,SF,225,1,1
2093,0,tcp,ftp_data,SF,749,1,1
2095,0,tcp,http,SF,217,1,1
2096,0,udp,domain_u,SF,45,1,1
2097,0,tcp,http,SF,170,1,1
2099,0,tcp,smtp,SF,2600,1,1
2101,0,udp,domain_u,SF,43,1,1
2102,0,tcp,ftp_data,SF,383,1,1
2103,0,tcp,http,SF,359,1,1
2104,0,tcp,http,SF,296,1,1
2105,0,tcp,http,SF,174,1,1
2106,0,udp,domain_u,SF,42,1,1
2107,0,tcp,smtp,SF,1145,1,1
2109,0,tcp,http,SF,380,1,1
2111,0,udp,domain_u,SF,45,1,1
2112,0,tcp,http,SF,213,1,1
2113,0,udp,domain_u,SF,44,1,1
2114,0,udp,domain_u,SF,44,1,1
2115,0,tcp,http,REJ,0,1,1
2118,0,tcp,http,SF,298,1,1
2121,0,tcp,http,SF,198,1,1
2122,0,tcp,http,SF,235,1,1
2123,0,tcp,http,SF,191,1,1
2126,0,tcp,http,SF,283,1,1
2129,0,tcp,http,SF,293,1,1
2130,0,udp,domain_u,SF,45,1,1
2131,0,udp,domain_u,SF,33,1,1
2132,171,tcp,http,SF,330,1,1
2133,0,udp,domain_u,SF,45,1,1
2134,0,tcp,http,SF,290,1,1
2135,0,tcp,http,SF,219,1,1
2138,0,udp,other,SF,516,1,1
2139,0,tcp,http,SF,358,1,1
2145,0,udp,other,SF,145,1,1
2146,0,udp,domain_u,SF,44,1,1
2147,0,icmp,eco_i,SF,30,1,1
2148,0,tcp,http,SF,237,1,1
2149,0,tcp,http,SF,321,1,1
2150,0,tcp,http,SF,226,1,1
2151,0,udp,domain_u,SF,126,1,1
2152,0,icmp,eco_i,SF,30,1,1
2153,0,udp,domain_u,SF,46,1,1
2155,0,udp,domain_u,SF,46,1,1
2156,0,tcp,http,SF,337,1,1
2158,0,tcp,ftp_data,SF,7162,1,1
2160,20,tcp,smtp,SF,1205,1,1
2161,3,tcp,ftp_data,SF,2194619,1,1
2162,0,tcp,http,SF,346,1,1
2167,1,tcp,smtp,SF,1693,1,1
2170,0,tcp,smtp,SF,861,1,1
2171,0,tcp,smtp,SF,1132,1,1
2172,0,tcp,smtp,SF,1585,1,1
2174,0,udp,other,SF,147,1,1
2178,0,tcp,finger,SF,7,1,1
2181,0,tcp,http,SF,282,1,1
2183,0,udp,domain_u,SF,43,1,1
2184,0,tcp,http,SF,191,1,1
2185,0,tcp,http,SF,227,1,1
2187,0,tcp,http,SF,200,1,1
2189,0,udp,domain_u,SF,35,1,1
2190,2035,udp,other,SF,147,1,1
2191,1,tcp,smtp,SF,1737,1,1
2193,1,tcp,smtp,SF,1459,1,1
2195,0,tcp,http,SF,185,1,1
2199,0,tcp,ftp_data,SF,192,1,1
2201,0,tcp,http,SF,362,1,1
2205,0,tcp,smtp,SF,865,1,1
2206,0,tcp,http,SF,208,1,1
2207,0,tcp,smtp,RSTO,0,1,1
2208,0,tcp,http,SF,215,1,1
2209,0,tcp,http,REJ,0,1,1
2211,0,tcp,finger,SF,13,1,1
2213,0,icmp,urp_i,SF,78,1,1
2214,0,tcp,http,SF,258,1,1
2215,3,tcp,smtp,SF,645,1,1
2216,0,tcp,http,SF,187,1,1
2218,0,tcp,http,SF,350,1,1
2220,0,tcp,http,SF,367,1,1
2221,0,tcp,http,SF,300,1,1
2222,0,tcp,http,SF,213,1,1
2224,0,tcp,http,SF,216,1,1
2225,0,tcp,auth,SF,10,1,1
2226,0,udp,domain_u,SF,46,1,1
2227,0,tcp,http,SF,339,1,1
2232,3,tcp,smtp,SF,992,1,1
2233,0,tcp,http,REJ,0,1,1
2236,0,udp,domain_u,SF,34,1,1
2237,0,udp,domain_u,SF,44,1,1
2238,0,tcp,http,REJ,0,1,1
2239,20,tcp,telnet,SF,102,1,1
2240,0,tcp,http,SF,211,1,1
2242,0,tcp,http,SF,203,1,1
2247,0,tcp,http,SF,320,1,1
2249,1,tcp,smtp,SF,1561,1,1
2251,0,icmp,eco_i,SF,30,1,1
2258,0,tcp,smtp,SF,1195,1,1
2262,0,udp,domain_u,SF,45,1,1
2265,0,tcp,ftp_data,SF,1376,1,1
2268,0,tcp,http,SF,243,1,1
2270,0,tcp,http,SF,201,1,1
2271,0,tcp,ftp_data,SF,172,1,1
2272,0,tcp,auth,SF,10,1,1
2276,0,tcp,http,SF,195,1,1
2279,0,tcp,smtp,SF,1130,1,1
2280,318,tcp,http,SF,334,1,1
2282,0,tcp,http,SF,313,1,1
2284,0,tcp,http,SF,296,1,1
2285,0,tcp,http,SF,217,1,1
2286,0,tcp,smtp,SF,512,1,1
2290,0,tcp,http,SF,199,1,1
2291,0,tcp,http,SF,221,1,1
2292,0,tcp,ftp_data,SF,319,1,1
2296,0,tcp,ftp_data,SF,6601,1,1
2298,0,tcp,ftp_data,SF,37,1,1
2301,0,tcp,ftp_data,SF,37,1,1
2302,0,tcp,http,SF,236,1,1
2305,0,tcp,http,SF,341,1,1
2307,915,udp,other,SF,147,1,1
2308,0,udp,domain_u,SF,44,1,1
2309,0,tcp,http,SF,317,1,1
2310,0,tcp,http,SF,331,1,1
2311,0,tcp,http,SF,339,1,1
2312,0,tcp,ftp_data,SF,383,1,1
2313,0,tcp,http,S2,179,1,1
2314,0,tcp,http,SF,298,1,1
2317,0,tcp,http,SF,218,1,1
2320,0,tcp,http,SF,336,1,1
2322,6214,udp,other,SF,146,1,1
2323,0,tcp,http,SF,342,1,1
2324,0,tcp,http,SF,212,1,1
2329,0,tcp,http,SF,202,1,1
2330,0,tcp,ftp_data,SF,7196,1,1
2333,0,tcp,http,REJ,0,1,1
2340,0,udp,domain_u,SF,43,1,1
2341,22,tcp,ftp,SF,230,1,1
2345,0,tcp,http,SF,266,1,1
2346,0,tcp,http,SF,258,1,1
2347,0,tcp,http,SF,316,1,1
2348,0,tcp,finger,SF,12,1,1
2350,0,tcp,domain,SF,48,1,1
2358,0,tcp,http,SF,320,1,1
2361,0,tcp,http,SF,206,1,1
2362,28,tcp,ftp,SF,1039,1,1
2364,0,udp,domain_u,SF,36,1,1
2366,0,tcp,ftp_data,SF,884,1,1
2367,0,tcp,http,SF,312,1,1
2368,0,tcp,http,SF,212,1,1
2370,0,tcp,ftp_data,SF,12,1,1
2373,0,tcp,http,SF,315,1,1
2374,0,tcp,http,SF,254,1,1
2377,0,tcp,other,REJ,0,1,1
2380,0,tcp,smtp,SF,741,1,1
2383,0,tcp,http,SF,228,1,1
2385,0,tcp,ftp_data,SF,259,1,1
2387,0,tcp,http,SF,267,1,1
2388,0,tcp,domain,SF,48,1,1
2389,0,tcp,http,S1,264,1,1
2393,0,tcp,http,SF,320,1,1
2395,0,tcp,smtp,SF,807,1,1
2396,1,tcp,smtp,SF,1386,1,1
2397,0,tcp,http,SF,294,1,1
2398,0,tcp,http,SF,192,1,1
2402,3,tcp,smtp,SF,2432,1,1
2407,0,tcp,ftp_data,SF,192,1,1
2408,2670,tcp,telnet,SF,176,1,1
2411,0,udp,domain_u,SF,45,1,1
2413,0,tcp,http,SF,360,1,1
2416,0,tcp,http,SF,229,1,1
2418,0,tcp,smtp,SF,926,1,1
2419,0,tcp,http,SF,226,1,1
2421,0,tcp,smtp,SF,1891,1,1
2424,0,tcp,http,SF,162,1,1
2425,0,tcp,http,SF,297,1,1
2426,0,tcp,ftp_data,SF,151,1,1
2427,0,tcp,ftp_data,SF,884,1,1
2429,2,tcp,ftp_data,SF,2194619,1,1
2430,0,tcp,http,SF,321,1,1
2432,0,tcp,http,SF,332,1,1
2437,3660,udp,other,SF,147,1,1
2438,0,tcp,http,SF,309,1,1
2439,0,tcp,http,SF,229,1,1
2440,0,udp,domain_u,SF,44,1,1
2441,0,tcp,http,SF,297,1,1
2445,0,tcp,ftp_data,SF,748,1,1
2447,0,udp,domain_u,SF,46,1,1
2449,0,tcp,http,SF,290,1,1
2450,0,tcp,http,REJ,0,1,1
2451,407,tcp,telnet,SF,284,1,1
2452,0,tcp,http,SF,346,1,1
2453,0,tcp,http,SF,257,1,1
2454,0,tcp,pop_3,SF,38,1,1
2457,0,tcp,http,SF,220,1,1
2458,0,udp,domain_u,SF,43,1,1
2459,0,tcp,http,SF,243,1,1
2461,0,tcp,ftp_data,SF,965,1,1
2462,0,tcp,http,SF,293,1,1
2463,0,tcp,http,REJ,0,1,1
2464,0,tcp,http,SF,208,1,1
2467,1,tcp,smtp,SF,13891,1,1
2468,0,tcp,http,SF,225,1,1
2469,0,udp,domain_u,SF,45,1,1
2472,0,tcp,http,SF,418,1,1
2476,0,tcp,http,SF,375,1,1
2478,2,tcp,ftp_data,SF,2194619,1,1
2479,1,tcp,smtp,SF,2370,1,1
2480,0,tcp,http,SF,201,1,1
2484,0,udp,private,SF,207,1,1
2486,0,tcp,smtp,SF,1782,1,1
2487,0,udp,domain_u,SF,43,1,1
2489,0,tcp,http,SF,254,1,1
2492,0,tcp,http,SF,208,1,1
2493,730,udp,other,SF,145,1,1
2494,0,tcp,http,SF,151,1,1
2495,0,tcp,ftp_data,SF,1874,1,1
2497,0,tcp,http,REJ,0,1,1
2501,0,tcp,ftp_data,SF,1153,1,1
2502,0,tcp,http,SF,304,1,1
2503,0,udp,domain_u,SF,44,1,1
2504,0,tcp,http,S0,0,1,1
2506,0,udp,domain_u,SF,46,1,1
2507,0,tcp,http,SF,314,1,1
2509,0,tcp,ftp_data,S1,88382,1,1
2510,0,tcp,http,SF,263,1,1
2512,1,tcp,smtp,SF,1208,1,1
2513,0,tcp,http,SF,323,1,1
2518,0,udp,domain_u,SF,44,1,1
2519,0,udp,domain_u,SF,45,1,1
2520,0,tcp,http,REJ,0,1,1
2521,0,tcp,http,SF,299,1,1
2523,0,tcp,http,SF,206,1,1
2527,0,tcp,http,SF,308,1,1
2531,0,tcp,http,SF,215,1,1
2532,0,tcp,smtp,SF,3248,1,1
2534,0,tcp,http,SF,339,1,1
2537,0,tcp,http,SF,273,1,1
2539,6,tcp,smtp,SF,1580,1,1
2541,0,tcp,http,SF,192,1,1
2542,0,tcp,http,SF,295,1,1
2548,0,tcp,http,SF,302,1,1
2551,0,tcp,ftp_data,SF,748,1,1
2552,0,tcp,http,SF,296,1,1
2554,0,tcp,http,SF,214,1,1
2560,0,tcp,other,REJ,0,1,1
2562,0,tcp,http,SF,222,1,1
2564,0,tcp,http,SF,381,1,1
2565,0,tcp,http,SF,320,1,1
2566,2,tcp,ftp_data,SF,2194619,1,1
2567,0,tcp,http,SF,329,1,1
2574,7701,udp,other,SF,147,1,1
2575,0,tcp,http,SF,256,1,1
2577,0,tcp,http,SF,374,1,1
2578,0,tcp,http,SF,209,1,1
2579,0,tcp,http,SF,232,1,1
2581,0,udp,domain_u,SF,46,1,1
2582,1,udp,private,SF,105,1,1
2585,0,tcp,ftp_data,SF,374,1,1
2590,0,icmp,ecr_i,SF,30,1,1
