id,duration,protocol_type,service,flag,src_bytes,class
1448,0,udp,domain_u,SF,44,normal
1450,0,tcp,http,SF,319,normal
1452,0,tcp,other,SF,8325,normal
1453,0,tcp,http,SF,275,normal
1455,0,tcp,http,SF,223,normal
1456,0,udp,domain_u,SF,33,normal
1457,0,tcp,http,SF,323,normal
1460,0,tcp,ftp_data,SF,2278,normal
1461,8625,tcp,IRC,RSTR,1788,normal
1463,0,tcp,http,SF,317,normal
1464,0,tcp,http,SF,332,normal
1467,0,icmp,eco_i,SF,30,normal
1468,0,tcp,http,SF,201,normal
1470,0,tcp,http,SF,303,normal
1474,0,tcp,http,SF,366,normal
1478,0,tcp,http,SF,206,normal
1479,0,tcp,http,SF,327,normal
1480,0,udp,private,SF,105,normal
1481,0,tcp,ftp_data,SF,192,normal
1484,0,tcp,http,SF,218,normal
1486,0,tcp,http,REJ,0,normal
1489,0,tcp,http,SF,205,normal
1491,8556,udp,other,SF,146,normal
1492,0,tcp,http,SF,215,normal
1493,0,tcp,http,SF,314,normal
1494,0,udp,domain_u,SF,45,normal
1497,0,tcp,http,SF,303,normal
1501,0,tcp,smtp,SF,1684,normal
1502,0,tcp,ftp_data,SF,245,normal
1503,0,icmp,eco_i,SF,30,normal
1504,0,tcp,ftp_data,SF,8325,normal
1505,0,tcp,http,SF,222,normal
1506,0,tcp,http,SF,224,normal
1507,1,tcp,smtp,SF,850,normal
1508,0,tcp,http,SF,210,normal
1509,0,tcp,http,SF,293,normal
1511,2,tcp,ftp_data,SF,2194619,normal
1512,0,tcp,http,SF,214,normal
1514,0,tcp,http,SF,227,normal
1516,0,tcp,http,SF,223,normal
1517,0,tcp,http,SF,219,normal
1519,0,tcp,http,SF,184,normal
1520,0,tcp,http,REJ,0,normal
1521,0,tcp,ftp_data,SF,1214,normal
1523,0,icmp,ecr_i,SF,64,normal
1527,0,tcp,http,SF,210,normal
1528,0,tcp,http,SF,221,normal
1529,0,tcp,http,SF,301,normal
1530,0,tcp,telnet,S1,0,normal
1532,0,udp,domain_u,SF,43,normal
1533,0,tcp,smtp,SF,842,normal
1537,0,udp,domain_u,SF,44,normal
1540,0,tcp,http,SF,236,normal
1542,0,udp,domain_u,SF,46,normal
1546,1,udp,private,SF,105,normal
1551,0,tcp,http,SF,215,normal
1552,0,tcp,http,SF,293,normal
1554,0,tcp,http,SF,250,normal
1555,0,tcp,http,SF,296,normal
1557,0,tcp,ftp_data,SF,2056,normal
1558,0,tcp,http,SF,333,normal
1559,0,tcp,http,SF,231,normal
1560,0,tcp,http,SF,310,normal
1562,0,tcp,http,SF,289,normal
1563,0,tcp,http,SF,242,normal
1565,0,udp,domain_u,SF,44,normal
1567,0,udp,domain_u,SF,45,normal
1569,0,tcp,http,SF,337,normal
1570,0,tcp,ftp_data,SF,35,normal
1571,0,tcp,http,SF,226,normal
1572,1,tcp,telnet,RSTO,0,normal
1574,0,tcp,ftp_data,SF,373,normal
1575,0,tcp,http,REJ,0,normal
1576,0,tcp,http,SF,185,normal
1578,2,tcp,telnet,SF,104,normal
1579,0,tcp,http,SF,210,normal
1581,26,tcp,ftp,SF,343,normal
1584,0,udp,domain_u,SF,43,normal
1585,0,udp,domain_u,SF,43,normal
1586,0,tcp,http,SF,213,normal
1587,0,tcp,http,SF,200,normal
1590,0,tcp,http,SF,246,normal
1591,0,tcp,http,SF,255,normal
1592,0,tcp,http,SF,322,normal
1594,0,tcp,http,SF,149,normal
1595,0,udp,domain_u,SF,29,normal
1597,0,tcp,http,SF,177,normal
1598,0,tcp,smtp,SF,1110,normal
1601,0,tcp,http,SF,300,normal
1605,0,tcp,http,SF,326,normal
1609,0,tcp,http,SF,325,normal
1610,1,tcp,smtp,SF,3731,normal
1611,0,tcp,http,SF,227,normal
1615,0,tcp,http,SF,212,normal
1616,0,tcp,http,SF,214,normal
1618,0,tcp,smtp,SF,1452,normal
1624,0,tcp,http,SF,225,normal
1628,0,tcp,http,S0,0,normal
1629,0,udp,domain_u,SF,46,normal
1630,0,tcp,http,SF,208,normal
1631,0,tcp,http,SF,162,normal
1632,0,tcp,http,SF,233,normal
1633,0,udp,private,SF,105,normal
1635,0,tcp,http,SF,303,normal
1636,0,tcp,http,SF,230,normal
1637,1,tcp,smtp,SF,1013,normal
1641,0,tcp,http,SF,234,normal
1643,0,tcp,smtp,SF,109,normal
1644,2,tcp,smtp,SF,796,normal
1645,0,tcp,http,SF,223,normal
1648,0,tcp,http,SF,337,normal
1649,0,tcp,http,SF,319,normal
1652,0,tcp,http,SF,326,normal
1653,0,tcp,http,SF,338,normal
1654,0,tcp,http,SF,312,normal
1655,0,tcp,http,SF,239,normal
1656,0,udp,domain_u,SF,35,normal
1658,0,tcp,http,SF,324,normal
1659,0,tcp,http,REJ,0,normal
1662,0,tcp,http,SF,185,normal
1663,0,tcp,http,SF,312,normal
1667,0,udp,domain_u,SF,45,normal
1668,0,tcp,http,SF,313,normal
1669,0,tcp,ftp_data,SF,8766,normal
1670,0,tcp,http,SF,192,normal
1671,5410,udp,other,SF,147,normal
1672,0,tcp,ftp_data,SF,10272,normal
1674,0,tcp,http,REJ,0,normal
1675,0,tcp,http,S1,255,normal
1676,0,tcp,http,SF,241,normal
1680,0,tcp,http,SF,221,normal
1681,0,icmp,red_i,SF,91,normal
1682,0,tcp,http,SF,333,normal
1684,0,tcp,http,SF,315,normal
1685,252,tcp,http,SF,222,normal
1686,0,tcp,http,SF,277,normal
1687,0,udp,domain_u,SF,44,normal
1691,7,tcp,telnet,SF,102,normal
1692,2,tcp,ftp_data,SF,2194619,normal
1693,0,tcp,http,SF,203,normal
1696,1,tcp,smtp,SF,2053,normal
1697,1,tcp,smtp,SF,2004,normal
1698,0,tcp,http,REJ,0,normal
1699,0,tcp,other,SF,14189,normal
1700,7,tcp,telnet,SF,103,normal
1701,1,tcp,smtp,SF,952,normal
1703,0,tcp,http,SF,206,normal
1704,0,tcp,domain,SF,48,normal
1706,0,tcp,ftp_data,SF,10073,normal
1707,0,tcp,http,SF,232,normal
1708,0,tcp,smtp,SF,787,normal
1709,1,tcp,smtp,SF,1714,normal
1710,0,udp,domain_u,SF,44,normal
1711,0,tcp,http,SF,297,normal
1713,0,tcp,smtp,SF,789,normal
1715,0,tcp,http,SF,369,normal
1716,0,tcp,http,REJ,0,normal
1720,0,tcp,http,REJ,0,normal
1722,0,tcp,http,SF,316,normal
1724,0,tcp,smtp,SF,1392,normal
1726,1096,tcp,IRC,RSTR,115,normal
1729,0,tcp,http,SF,252,normal
1730,0,tcp,http,SF,208,normal
1731,0,tcp,http,SF,291,normal
1732,0,tcp,finger,SF,7,normal
1733,0,udp,domain_u,SF,44,normal
1734,0,tcp,ftp_data,SF,9178,normal
1736,0,tcp,auth,SF,10,normal
1737,0,udp,domain_u,SF,88,normal
1738,0,tcp,http,SF,241,normal
1743,0,tcp,http,SF,293,normal
1744,0,tcp,http,SF,199,normal
1747,0,tcp,http,SF,229,normal
1748,0,tcp,http,SF,296,normal
1752,0,tcp,http,SF,321,normal
1753,0,udp,private,SF,105,normal
1754,3,tcp,finger,SF,9,normal
1755,0,tcp,smtp,SF,645,normal
1757,0,tcp,finger,SF,7,normal
1758,0,tcp,http,REJ,0,normal
1759,0,tcp,http,SF,264,normal
1760,0,tcp,smtp,RSTO,0,normal
1761,0,tcp,auth,SF,9,normal
1762,0,tcp,http,SF,204,normal
1766,1,tcp,smtp,SF,1334,normal
1767,0,tcp,http,SF,264,normal
1770,0,tcp,http,SF,246,normal
1774,0,tcp,smtp,SF,711,normal
1775,0,tcp,ftp_data,SF,965,normal
1776,0,tcp,http,SF,260,normal
1777,0,tcp,http,SF,298,normal
1781,0,udp,other,SF,516,normal
1786,0,tcp,http,SF,309,normal
1787,0,tcp,http,REJ,0,normal
1789,0,udp,other,SF,145,normal
1793,1,tcp,ftp,SF,55,normal
1794,0,tcp,http,SF,182,normal
1795,0,tcp,http,SF,255,normal
1797,0,tcp,http,SF,302,normal
1798,0,tcp,http,SF,173,normal
1800,0,udp,domain_u,SF,44,normal
1804,0,tcp,http,SF,334,normal
1805,1,tcp,smtp,SF,752,normal
1806,0,tcp,http,SF,225,normal
1807,0,tcp,smtp,SF,1256,normal
1808,2969,udp,other,SF,147,normal
1810,0,udp,private,SF,105,normal
1812,0,tcp,http,SF,316,normal
1813,0,tcp,http,SF,209,normal
1818,0,tcp,smtp,SF,933,normal
1821,0,tcp,ftp_data,SF,9311,normal
1822,687,udp,other,SF,146,normal
1823,1,tcp,finger,SF,6,normal
1824,0,udp,domain_u,SF,45,normal
1828,0,tcp,http,SF,275,normal
1829,0,tcp,smtp,SF,861,normal
1830,0,tcp,http,SF,375,normal
1831,0,tcp,http,SF,210,normal
1832,0,tcp,http,REJ,0,normal
1835,0,tcp,http,SF,244,normal
1838,0,tcp,http,SF,350,normal
1839,36,tcp,ftp,SF,1463,normal
1841,0,tcp,http,SF,245,normal
1842,0,tcp,http,SF,186,normal
1843,0,tcp,http,SF,210,normal
1848,1,tcp,smtp,SF,1917,normal
1849,0,tcp,http,SF,280,normal
1851,0,tcp,http,SF,227,normal
1852,0,tcp,http,SF,231,normal
1853,0,udp,domain_u,SF,43,normal
1857,0,tcp,http,SF,247,normal
1858,6,tcp,smtp,S3,1493,normal
1859,0,udp,domain_u,SF,33,normal
1860,24,tcp,smtp,SF,847,normal
1867,0,tcp,ftp_data,SF,1153,normal
1870,0,udp,other,SF,146,normal
1871,0,tcp,http,REJ,0,normal
1872,0,tcp,http,SF,142,normal
1875,0,tcp,http,SF,227,normal
1876,0,tcp,http,SF,297,normal
1880,0,tcp,ftp_data,SF,1030,normal
1881,0,tcp,http,SF,243,normal
1882,0,tcp,http,SF,296,normal
1883,0,tcp,ftp_data,SF,852,normal
1884,0,udp,domain_u,SF,44,normal
1885,0,tcp,http,REJ,0,normal
1886,22,tcp,ftp,SF,332,normal
1893,0,tcp,ftp_data,SF,212,normal
1895,0,tcp,http,REJ,0,normal
1897,0,tcp,http,SF,308,normal
1899,0,tcp,http,SF,211,normal
1900,0,udp,domain_u,SF,44,normal
1901,0,tcp,http,REJ,0,normal
1902,0,tcp,smtp,SF,804,normal
1906,0,tcp,http,SF,313,normal
1907,0,tcp,http,SF,301,normal
1908,0,tcp,http,SF,216,normal
1909,0,tcp,http,SF,341,normal
1911,2,tcp,smtp,SF,2140,normal
1912,0,tcp,http,SF,319,normal
1913,0,tcp,http,SF,292,normal
1914,0,tcp,http,SF,288,normal
1915,31,tcp,ftp,SF,58,normal
1916,0,tcp,smtp,SF,2780,normal
1918,0,tcp,http,SF,222,normal
1919,0,tcp,http,SF,302,normal
1921,0,tcp,http,SF,216,normal
1922,0,udp,other,SF,516,normal
1924,0,tcp,http,SF,333,normal
1926,0,tcp,http,SF,245,normal
1927,0,tcp,http,REJ,0,normal
1928,0,udp,domain_u,SF,46,normal
1931,0,tcp,smtp,SF,1507,normal
1933,0,tcp,http,SF,273,normal
1935,0,tcp,http,SF,301,normal
1941,0,tcp,http,SF,225,normal
1942,0,udp,domain_u,SF,44,normal
1945,9431,tcp,IRC,RSTR,843,normal
1946,0,tcp,ftp_data,SF,15377,normal
1947,0,udp,domain_u,SF,33,normal
1948,0,tcp,http,SF,167,normal
1949,0,tcp,http,SF,242,normal
1951,0,udp,domain_u,SF,45,normal
1953,0,tcp,http,SF,221,normal
1954,0,tcp,http,SF,210,normal
1955,0,udp,domain_u,SF,46,normal
1956,0,udp,domain_u,SF,45,normal
1959,0,tcp,smtp,SF,1917,normal
1960,0,udp,domain_u,SF,44,normal
1962,0,tcp,http,SF,218,normal
1963,0,udp,domain_u,SF,41,normal
1966,0,tcp,smtp,SF,1182,normal
1967,0,tcp,http,REJ,0,normal
1969,0,tcp,http,SF,223,normal
1970,0,tcp,ftp_data,SF,71,normal
1971,0,tcp,http,SF,208,normal
1972,5,tcp,smtp,SF,2540,normal
1973,0,udp,domain_u,SF,46,normal
1976,0,tcp,http,SF,228,normal
1977,0,tcp,http,SF,307,normal
1978,0,tcp,http,SF,206,normal
1980,0,tcp,http,SF,296,normal
1982,0,tcp,http,SF,200,normal
1984,0,tcp,http,SF,241,normal
1986,0,tcp,http,SF,218,normal
1987,0,udp,domain_u,SF,44,normal
1988,0,tcp,ftp_data,SF,151,normal
1989,0,tcp,http,SF,337,normal
1990,0,udp,other,SF,516,normal
1991,0,tcp,http,SF,246,normal
1994,0,tcp,http,SF,228,normal
1995,0,tcp,ftp_data,SF,20658,normal
1996,0,udp,domain_u,SF,44,normal
1998,0,tcp,ftp_data,SF,3676,normal
1999,0,tcp,http,SF,301,normal
2001,1,tcp,smtp,SF,1186,normal
2002,0,tcp,smtp,SF,1723,normal
2007,0,tcp,http,SF,220,normal
2009,0,tcp,http,SF,207,normal
2011,0,tcp,smtp,S0,0,normal
2012,1714,udp,other,SF,146,normal
2015,0,udp,domain_u,SF,43,normal
2016,0,tcp,smtp,SF,1267,normal
2018,0,udp,domain_u,SF,45,normal
2019,0,icmp,eco_i,SF,30,normal
2021,0,tcp,finger,SF,7,normal
2024,0,tcp,http,SF,315,normal
2025,0,udp,domain_u,SF,42,normal
2028,0,udp,domain_u,SF,44,normal
2029,0,tcp,http,SF,218,normal
2031,0,tcp,ftp_data,SF,374,normal
2032,5,tcp,smtp,SF,1048,normal
2035,0,tcp,http,SF,201,normal
2036,0,tcp,http,SF,322,normal
2037,0,tcp,http,SF,274,normal
2038,0,tcp,smtp,SF,1505,normal
2039,0,tcp,http,SF,218,normal
2041,0,tcp,http,SF,190,normal
2043,0,tcp,http,SF,223,normal
2044,0,icmp,urp_i,SF,182,normal
2045,19,tcp,smtp,SF,955,normal
2047,0,tcp,http,SF,189,normal
2048,0,tcp,ftp_data,SF,879,normal
2049,0,tcp,http,SF,328,normal
2050,0,udp,other,SF,147,normal
2051,0,icmp,ecr_i,SF,30,normal
2055,0,tcp,http,SF,308,normal
2056,0,tcp,http,SF,328,normal
2057,0,tcp,telnet,S1,0,normal
2058,5,tcp,http,SF,268,normal
2059,0,tcp,http,SF,294,normal
2060,0,tcp,http,SF,240,normal
2061,0,tcp,http,SF,306,normal
2063,0,tcp,http,SF,295,normal
2065,0,tcp,http,SF,223,normal
2066,0,tcp,http,S0,0,normal
2068,0,udp,other,SF,146,normal
2069,0,icmp,urp_i,SF,78,normal
2070,0,tcp,http,SF,202,normal
2072,0,tcp,http,SF,205,normal
2073,7,tcp,other,SF,1766,normal
2074,0,tcp,http,SF,246,normal
2075,0,udp,domain_u,SF,46,normal
2076,0,tcp,ftp_data,SF,5558,normal
2078,0,tcp,http,SF,343,normal
2079,1,tcp,smtp,SF,897,normal
2081,0,tcp,http,SF,338,normal
2084,0,tcp,http,SF,305,normal
2085,0,tcp,smtp,SF,1338,normal
2090,0,tcp,http,SF,225,normal
2093,0,tcp,ftp_data,SF,749,normal
2095,0,tcp,http,SF,217,normal
2096,0,udp,domain_u,SF,45,normal
2097,0,tcp,http,SF,170,normal
2099,0,tcp,smtp,SF,2600,normal
2101,0,udp,domain_u,SF,43,normal
2102,0,tcp,ftp_data,SF,383,normal
2103,0,tcp,http,SF,359,normal
2104,0,tcp,http,SF,296,normal
2105,0,tcp,http,SF,174,normal
2106,0,udp,domain_u,SF,42,normal
2107,0,tcp,smtp,SF,1145,normal
2109,0,tcp,http,SF,380,normal
2111,0,udp,domain_u,SF,45,normal
2112,0,tcp,http,SF,213,normal
2113,0,udp,domain_u,SF,44,normal
2114,0,udp,domain_u,SF,44,normal
2115,0,tcp,http,REJ,0,normal
2118,0,tcp,http,SF,298,normal
2121,0,tcp,http,SF,198,normal
2122,0,tcp,http,SF,235,normal
2123,0,tcp,http,SF,191,normal
2126,0,tcp,http,SF,283,normal
2129,0,tcp,http,SF,293,normal
2130,0,udp,domain_u,SF,45,normal
2131,0,udp,domain_u,SF,33,normal
2132,171,tcp,http,SF,330,normal
2133,0,udp,domain_u,SF,45,normal
2134,0,tcp,http,SF,290,normal
2135,0,tcp,http,SF,219,normal
2138,0,udp,other,SF,516,normal
2139,0,tcp,http,SF,358,normal
2145,0,udp,other,SF,145,normal
2146,0,udp,domain_u,SF,44,normal
2147,0,icmp,eco_i,SF,30,normal
2148,0,tcp,http,SF,237,normal
2149,0,tcp,http,SF,321,normal
2150,0,tcp,http,SF,226,normal
2151,0,udp,domain_u,SF,126,normal
2152,0,icmp,eco_i,SF,30,normal
2153,0,udp,domain_u,SF,46,normal
2155,0,udp,domain_u,SF,46,normal
2156,0,tcp,http,SF,337,normal
2158,0,tcp,ftp_data,SF,7162,normal
2160,20,tcp,smtp,SF,1205,normal
2161,3,tcp,ftp_data,SF,2194619,normal
2162,0,tcp,http,SF,346,normal
2167,1,tcp,smtp,SF,1693,normal
2170,0,tcp,smtp,SF,861,normal
2171,0,tcp,smtp,SF,1132,normal
2172,0,tcp,smtp,SF,1585,normal
2174,0,udp,other,SF,147,normal
2178,0,tcp,finger,SF,7,normal
2181,0,tcp,http,SF,282,normal
2183,0,udp,domain_u,SF,43,normal
2184,0,tcp,http,SF,191,normal
2185,0,tcp,http,SF,227,normal
2187,0,tcp,http,SF,200,normal
2189,0,udp,domain_u,SF,35,normal
2190,2035,udp,other,SF,147,normal
2191,1,tcp,smtp,SF,1737,normal
2193,1,tcp,smtp,SF,1459,normal
2195,0,tcp,http,SF,185,normal
2199,0,tcp,ftp_data,SF,192,normal
2201,0,tcp,http,SF,362,normal
2205,0,tcp,smtp,SF,865,normal
2206,0,tcp,http,SF,208,normal
2207,0,tcp,smtp,RSTO,0,normal
2208,0,tcp,http,SF,215,normal
2209,0,tcp,http,REJ,0,normal
2211,0,tcp,finger,SF,13,normal
2213,0,icmp,urp_i,SF,78,normal
2214,0,tcp,http,SF,258,normal
2215,3,tcp,smtp,SF,645,normal
2216,0,tcp,http,SF,187,normal
2218,0,tcp,http,SF,350,normal
2220,0,tcp,http,SF,367,normal
2221,0,tcp,http,SF,300,normal
2222,0,tcp,http,SF,213,normal
2224,0,tcp,http,SF,216,normal
2225,0,tcp,auth,SF,10,normal
2226,0,udp,domain_u,SF,46,normal
2227,0,tcp,http,SF,339,normal
2232,3,tcp,smtp,SF,992,normal
2233,0,tcp,http,REJ,0,normal
2236,0,udp,domain_u,SF,34,normal
2237,0,udp,domain_u,SF,44,normal
2238,0,tcp,http,REJ,0,normal
2239,20,tcp,telnet,SF,102,normal
2240,0,tcp,http,SF,211,normal
2242,0,tcp,http,SF,203,normal
2247,0,tcp,http,SF,320,normal
2249,1,tcp,smtp,SF,1561,normal
2251,0,icmp,eco_i,SF,30,normal
2258,0,tcp,smtp,SF,1195,normal
2262,0,udp,domain_u,SF,45,normal
2265,0,tcp,ftp_data,SF,1376,normal
2268,0,tcp,http,SF,243,normal
2270,0,tcp,http,SF,201,normal
2271,0,tcp,ftp_data,SF,172,normal
2272,0,tcp,auth,SF,10,normal
2276,0,tcp,http,SF,195,normal
2279,0,tcp,smtp,SF,1130,normal
2280,318,tcp,http,SF,334,normal
2282,0,tcp,http,SF,313,normal
2284,0,tcp,http,SF,296,normal
2285,0,tcp,http,SF,217,normal
2286,0,tcp,smtp,SF,512,normal
2290,0,tcp,http,SF,199,normal
2291,0,tcp,http,SF,221,normal
2292,0,tcp,ftp_data,SF,319,normal
2296,0,tcp,ftp_data,SF,6601,normal
2298,0,tcp,ftp_data,SF,37,normal
2301,0,tcp,ftp_data,SF,37,normal
2302,0,tcp,http,SF,236,normal
2305,0,tcp,http,SF,341,normal
2307,915,udp,other,SF,147,normal
2308,0,udp,domain_u,SF,44,normal
2309,0,tcp,http,SF,317,normal
2310,0,tcp,http,SF,331,normal
2311,0,tcp,http,SF,339,normal
2312,0,tcp,ftp_data,SF,383,normal
2313,0,tcp,http,S2,179,normal
2314,0,tcp,http,SF,298,normal
2317,0,tcp,http,SF,218,normal
2320,0,tcp,http,SF,336,normal
2322,6214,udp,other,SF,146,normal
2323,0,tcp,http,SF,342,normal
2324,0,tcp,http,SF,212,normal
2329,0,tcp,http,SF,202,normal
2330,0,tcp,ftp_data,SF,7196,normal
2333,0,tcp,http,REJ,0,normal
2340,0,udp,domain_u,SF,43,normal
2341,22,tcp,ftp,SF,230,normal
2345,0,tcp,http,SF,266,normal
2346,0,tcp,http,SF,258,normal
2347,0,tcp,http,SF,316,normal
2348,0,tcp,finger,SF,12,normal
2350,0,tcp,domain,SF,48,normal
2358,0,tcp,http,SF,320,normal
2361,0,tcp,http,SF,206,normal
2362,28,tcp,ftp,SF,1039,normal
2364,0,udp,domain_u,SF,36,normal
2366,0,tcp,ftp_data,SF,884,normal
2367,0,tcp,http,SF,312,normal
2368,0,tcp,http,SF,212,normal
2370,0,tcp,ftp_data,SF,12,normal
2373,0,tcp,http,SF,315,normal
2374,0,tcp,http,SF,254,normal
2377,0,tcp,other,REJ,0,normal
2380,0,tcp,smtp,SF,741,normal
2383,0,tcp,http,SF,228,normal
2385,0,tcp,ftp_data,SF,259,normal
2387,0,tcp,http,SF,267,normal
2388,0,tcp,domain,SF,48,normal
2389,0,tcp,http,S1,264,normal
2393,0,tcp,http,SF,320,normal
2395,0,tcp,smtp,SF,807,normal
2396,1,tcp,smtp,SF,1386,normal
2397,0,tcp,http,SF,294,normal
2398,0,tcp,http,SF,192,normal
2402,3,tcp,smtp,SF,2432,normal
2407,0,tcp,ftp_data,SF,192,normal
2408,2670,tcp,telnet,SF,176,normal
2411,0,udp,domain_u,SF,45,normal
2413,0,tcp,http,SF,360,normal
2416,0,tcp,http,SF,229,normal
2418,0,tcp,smtp,SF,926,normal
2419,0,tcp,http,SF,226,normal
2421,0,tcp,smtp,SF,1891,normal
2424,0,tcp,http,SF,162,normal
2425,0,tcp,http,SF,297,normal
2426,0,tcp,ftp_data,SF,151,normal
2427,0,tcp,ftp_data,SF,884,normal
2429,2,tcp,ftp_data,SF,2194619,normal
2430,0,tcp,http,SF,321,normal
2432,0,tcp,http,SF,332,normal
2437,3660,udp,other,SF,147,normal
2438,0,tcp,http,SF,309,normal
2439,0,tcp,http,SF,229,normal
2440,0,udp,domain_u,SF,44,normal
2441,0,tcp,http,SF,297,normal
2445,0,tcp,ftp_data,SF,748,normal
2447,0,udp,domain_u,SF,46,normal
2449,0,tcp,http,SF,290,normal
2450,0,tcp,http,REJ,0,normal
2451,407,tcp,telnet,SF,284,normal
2452,0,tcp,http,SF,346,normal
2453,0,tcp,http,SF,257,normal
2454,0,tcp,pop_3,SF,38,normal
2457,0,tcp,http,SF,220,normal
2458,0,udp,domain_u,SF,43,normal
2459,0,tcp,http,SF,243,normal
2461,0,tcp,ftp_data,SF,965,normal
2462,0,tcp,http,SF,293,normal
2463,0,tcp,http,REJ,0,normal
2464,0,tcp,http,SF,208,normal
2467,1,tcp,smtp,SF,13891,normal
2468,0,tcp,http,SF,225,normal
2469,0,udp,domain_u,SF,45,normal
2472,0,tcp,http,SF,418,normal
2476,0,tcp,http,SF,375,normal
2478,2,tcp,ftp_data,SF,2194619,normal
2479,1,tcp,smtp,SF,2370,normal
2480,0,tcp,http,SF,201,normal
2484,0,udp,private,SF,207,normal
2486,0,tcp,smtp,SF,1782,normal
2487,0,udp,domain_u,SF,43,normal
2489,0,tcp,http,SF,254,normal
2492,0,tcp,http,SF,208,normal
2493,730,udp,other,SF,145,normal
2494,0,tcp,http,SF,151,normal
2495,0,tcp,ftp_data,SF,1874,normal
2497,0,tcp,http,REJ,0,normal
2501,0,tcp,ftp_data,SF,1153,normal
2502,0,tcp,http,SF,304,normal
2503,0,udp,domain_u,SF,44,normal
2504,0,tcp,http,S0,0,normal
2506,0,udp,domain_u,SF,46,normal
2507,0,tcp,http,SF,314,normal
2509,0,tcp,ftp_data,S1,88382,normal
2510,0,tcp,http,SF,263,normal
2512,1,tcp,smtp,SF,1208,normal
2513,0,tcp,http,SF,323,normal
2518,0,udp,domain_u,SF,44,normal
2519,0,udp,domain_u,SF,45,normal
2520,0,tcp,http,REJ,0,normal
2521,0,tcp,http,SF,299,normal
2523,0,tcp,http,SF,206,normal
2527,0,tcp,http,SF,308,normal
2531,0,tcp,http,SF,215,normal
2532,0,tcp,smtp,SF,3248,normal
2534,0,tcp,http,SF,339,normal
2537,0,tcp,http,SF,273,normal
2539,6,tcp,smtp,SF,1580,normal
2541,0,tcp,http,SF,192,normal
2542,0,tcp,http,SF,295,normal
2548,0,tcp,http,SF,302,normal
2551,0,tcp,ftp_data,SF,748,normal
2552,0,tcp,http,SF,296,normal
2554,0,tcp,http,SF,214,normal
2560,0,tcp,other,REJ,0,normal
2562,0,tcp,http,SF,222,normal
2564,0,tcp,http,SF,381,normal
2565,0,tcp,http,SF,320,normal
2566,2,tcp,ftp_data,SF,2194619,normal
2567,0,tcp,http,SF,329,normal
2574,7701,udp,other,SF,147,normal
2575,0,tcp,http,SF,256,normal
2577,0,tcp,http,SF,374,normal
2578,0,tcp,http,SF,209,normal
2579,0,tcp,http,SF,232,normal
2581,0,udp,domain_u,SF,46,normal
2582,1,udp,private,SF,105,normal
2585,0,tcp,ftp_data,SF,374,normal
2590,0,icmp,ecr_i,SF,30,normal
2591,0,udp,ntp_u,SF,48,normal
2592,0,tcp,http,S1,307,normal
2593,0,tcp,http,SF,267,normal
2595,0,tcp,ftp_data,SF,1199,normal
2597,0,tcp,http,SF,218,normal
2598,0,tcp,http,SF,222,normal
2599,0,tcp,http,SF,249,normal
2601,0,udp,domain_u,SF,44,normal
2603,27,tcp,ftp,SF,694,normal
2605,0,tcp,http,SF,235,normal
2606,0,tcp,smtp,SF,1527,normal
2608,0,udp,private,SF,105,normal
2610,0,tcp,http,SF,218,normal
2611,29,udp,domain_u,SF,46,normal
2612,26,tcp,smtp,SF,2091,normal
2613,0,tcp,http,SF,314,normal
2614,0,tcp,http,SF,358,normal
2615,0,tcp,ftp_data,SF,59,normal
2616,0,tcp,http,SF,198,normal
2617,0,tcp,http,SF,216,normal
2618,0,tcp,http,SF,303,normal
2620,9,tcp,smtp,SF,1357,normal
2622,0,tcp,http,REJ,0,normal
2624,0,icmp,urp_i,SF,78,normal
2627,0,tcp,http,SF,226,normal
2635,0,udp,domain_u,SF,42,normal
2636,0,tcp,http,SF,207,normal
2638,3,tcp,smtp,SF,2010,normal
2640,0,tcp,http,SF,186,normal
2642,0,tcp,http,SF,380,normal
2643,0,tcp,http,SF,226,normal
2644,0,icmp,urp_i,SF,78,normal
2645,0,tcp,http,SF,319,normal
2650,0,udp,domain_u,SF,46,normal
2651,0,tcp,http,SF,314,normal
2652,0,tcp,ftp_data,SF,26,normal
2653,0,tcp,smtp,SF,834,normal
2654,0,tcp,http,SF,293,normal
2657,10,tcp,smtp,SF,954,normal
2658,0,tcp,http,SF,217,normal
2660,0,tcp,http,REJ,0,normal
2662,0,tcp,ftp_data,SF,740,normal
2666,0,tcp,ftp_data,SF,4539,normal
2667,0,tcp,http,SF,326,normal
2669,0,tcp,http,SF,226,normal
2672,0,tcp,http,SF,207,normal
2674,0,tcp,http,SF,334,normal
2675,0,tcp,http,SF,213,normal
2679,0,tcp,http,SF,207,normal
2680,0,tcp,http,SF,181,normal
2681,0,tcp,http,SF,198,normal
2686,0,tcp,smtp,SF,634,normal
2687,0,tcp,ftp_data,SF,383,normal
2688,0,tcp,http,SF,234,normal
2689,0,tcp,http,SF,306,normal
2690,0,tcp,http,SF,213,normal
2693,0,tcp,ftp_data,SF,567,normal
2694,0,tcp,http,SF,339,normal
2695,0,tcp,http,SF,303,normal
2702,0,tcp,ftp_data,SF,11,normal
2704,0,tcp,http,SF,299,normal
2707,0,udp,private,SF,105,normal
2708,0,udp,domain_u,SF,44,normal
2709,0,tcp,http,SF,349,normal
2710,0,icmp,urp_i,SF,78,normal
2715,0,tcp,http,SF,298,normal
2716,0,tcp,http,SF,340,normal
