id,duration,protocol_type,service,flag,src_bytes,class,
1228,0,tcp,http,S0,0,anomaly,
1229,0,tcp,private,SH,0,anomaly,
1233,0,icmp,eco_i,SF,8,anomaly,
1235,0,tcp,private,S0,0,anomaly,
1236,41802,tcp,private,RSTR,1,anomaly,
1237,0,tcp,private,REJ,0,anomaly,
1239,0,tcp,private,S0,0,anomaly,
1246,0,tcp,netstat,S0,0,anomaly,
1251,0,tcp,private,S0,0,anomaly,
1255,0,tcp,private,S0,0,anomaly,
1258,0,tcp,private,S0,0,anomaly,
1259,0,tcp,private,S0,0,anomaly,
1260,0,tcp,private,S0,0,anomaly,
1263,0,tcp,telnet,S0,0,anomaly,
1264,0,tcp,ftp_data,S0,0,anomaly,
1265,0,icmp,ecr_i,SF,1480,anomaly,
1267,0,tcp,private,S0,0,anomaly,
1268,0,udp,private,SF,28,anomaly,
1270,0,tcp,finger,S0,0,anomaly,
1272,0,tcp,uucp_path,S0,0,anomaly,
1273,0,tcp,uucp,RSTO,0,anomaly,
1274,0,tcp,uucp_path,S0,0,anomaly,
1276,0,icmp,eco_i,SF,8,anomaly,
1278,0,tcp,ftp_data,SF,30,anomaly,
1279,0,tcp,nnsp,S0,0,anomaly,
1280,0,tcp,private,S0,0,anomaly,
1281,0,icmp,eco_i,SF,8,anomaly,
1282,2,tcp,private,RSTR,0,anomaly,
1284,0,udp,other,SF,1,anomaly,
1286,0,icmp,eco_i,SF,8,anomaly,
1287,0,tcp,private,S0,0,anomaly,
1290,0,tcp,uucp_path,S0,0,anomaly,
1292,0,tcp,private,REJ,0,anomaly,
1294,0,tcp,exec,S0,0,anomaly,
1296,0,tcp,private,S0,0,anomaly,
1299,0,udp,private,SF,28,anomaly,
1302,0,tcp,Z39_50,S0,0,anomaly,
1303,0,icmp,eco_i,SF,8,anomaly,
1304,0,tcp,private,S0,0,anomaly,
1305,0,udp,private,SF,215,anomaly,
1307,0,tcp,pop_3,RSTO,0,anomaly,
1309,0,tcp,private,REJ,0,anomaly,
1310,0,tcp,private,S0,0,anomaly,
1313,0,tcp,private,S0,0,anomaly,
1314,0,tcp,imap4,REJ,0,anomaly,
1319,0,tcp,other,REJ,0,anomaly,
1321,0,tcp,nnsp,S0,0,anomaly,
1322,0,tcp,uucp_path,S0,0,anomaly,
1323,0,tcp,private,S0,0,anomaly,
1325,0,tcp,ctf,S0,0,anomaly,
1326,0,tcp,echo,S0,0,anomaly,
1327,0,icmp,eco_i,SF,8,anomaly,
1328,0,tcp,uucp,RSTO,0,anomaly,
1330,0,tcp,private,S0,0,anomaly,
1331,0,tcp,nnsp,S0,0,anomaly,
1333,0,tcp,csnet_ns,S0,0,anomaly,
1344,0,tcp,domain,S0,0,anomaly,
1345,0,tcp,telnet,S0,0,anomaly,
1348,0,icmp,eco_i,SF,8,anomaly,
1349,0,tcp,netbios_ns,S0,0,anomaly,
1353,0,tcp,pm_dump,SF,44,anomaly,
1354,0,icmp,eco_i,SF,8,anomaly,
1355,0,tcp,uucp_path,REJ,0,anomaly,
1356,0,tcp,iso_tsap,S0,0,anomaly,
1358,0,tcp,link,REJ,0,anomaly,
1359,0,tcp,private,REJ,0,anomaly,
1360,2,tcp,ftp,SF,1231,anomaly,
1362,0,tcp,efs,S0,0,anomaly,
1363,0,icmp,ecr_i,SF,520,anomaly,
1364,0,tcp,nnsp,S0,0,anomaly,
1368,0,tcp,private,S0,0,anomaly,
1369,0,tcp,private,REJ,0,anomaly,
1371,0,icmp,eco_i,SF,8,anomaly,
1374,0,udp,private,SF,1,anomaly,
1377,0,tcp,name,S0,0,anomaly,
1380,0,icmp,ecr_i,SF,520,anomaly,
1381,0,tcp,private,S0,0,anomaly,
1382,1,tcp,systat,RSTOS0,0,anomaly,
1383,0,icmp,ecr_i,SF,1032,anomaly,
1386,0,tcp,private,S0,0,anomaly,
1387,0,tcp,exec,S0,0,anomaly,
1388,0,tcp,domain,S0,0,anomaly,
1389,40703,tcp,private,RSTR,1,anomaly,
1391,0,tcp,http_443,REJ,0,anomaly,
1392,0,tcp,private,REJ,0,anomaly,
1395,0,tcp,private,REJ,0,anomaly,
1396,0,tcp,other,REJ,0,anomaly,
1397,0,tcp,ssh,S0,0,anomaly,
1399,0,tcp,private,REJ,0,anomaly,
1405,0,tcp,exec,REJ,0,anomaly,
1406,0,icmp,eco_i,SF,8,anomaly,
1407,0,tcp,telnet,S0,0,anomaly,
1409,2,tcp,ftp,SF,1218,anomaly,
1411,0,udp,private,SF,1,anomaly,
1412,0,tcp,supdup,S0,0,anomaly,
1413,0,tcp,private,S0,0,anomaly,
1416,0,tcp,nntp,RSTO,0,anomaly,
1417,0,tcp,ftp_data,S0,0,anomaly,
1419,0,tcp,ftp_data,S0,0,anomaly,
1420,0,icmp,eco_i,SF,8,anomaly,
1421,0,tcp,http,SF,54540,anomaly,
1425,0,udp,private,SF,28,anomaly,
1426,0,udp,private,SF,28,anomaly,
1427,0,tcp,private,S0,0,anomaly,
1428,0,tcp,uucp,S0,0,anomaly,
1431,0,tcp,mtp,S0,0,anomaly,
1432,0,tcp,login,S0,0,anomaly,
1433,0,tcp,private,REJ,0,anomaly,
1434,0,icmp,ecr_i,SF,1032,anomaly,
1435,0,tcp,vmnet,S0,0,anomaly,
1436,0,tcp,private,S0,0,anomaly,
1437,0,tcp,netbios_dgm,S0,0,anomaly,
1438,0,tcp,private,S0,0,anomaly,
1440,0,tcp,courier,S0,0,anomaly,
1442,0,tcp,Z39_50,REJ,0,anomaly,
1443,0,tcp,login,S0,0,anomaly,
1444,0,tcp,uucp_path,S0,0,anomaly,
1445,0,icmp,ecr_i,SF,520,anomaly,
1446,0,tcp,ctf,S0,0,anomaly,
1447,0,tcp,other,REJ,0,anomaly,
1449,0,tcp,finger,RSTO,0,anomaly,
1451,0,tcp,iso_tsap,S0,0,anomaly,
1454,0,icmp,ecr_i,SF,1032,anomaly,
1458,0,tcp,other,REJ,0,anomaly,
1459,0,tcp,private,S0,0,anomaly,
1462,0,tcp,private,S0,0,anomaly,
1465,0,tcp,Z39_50,S0,0,anomaly,
1466,0,tcp,klogin,S0,0,anomaly,
1469,0,udp,private,SF,28,anomaly,
1471,0,tcp,imap4,S0,0,anomaly,
1472,0,tcp,gopher,S0,0,anomaly,
1473,0,tcp,telnet,S0,0,anomaly,
1475,0,tcp,courier,S0,0,anomaly,
1476,0,tcp,private,S0,0,anomaly,
1477,0,icmp,ecr_i,SF,520,anomaly,
1482,0,tcp,sunrpc,RSTO,0,anomaly,
1483,0,tcp,http,SF,54540,anomaly,
1485,0,tcp,courier,S0,0,anomaly,
1487,0,tcp,private,S0,0,anomaly,
1488,0,tcp,time,RSTO,0,anomaly,
1490,0,tcp,courier,S0,0,anomaly,
1495,37874,tcp,private,RSTR,1,anomaly,
1496,0,tcp,private,S0,0,anomaly,
1498,0,icmp,ecr_i,SF,520,anomaly,
1499,0,tcp,private,S0,0,anomaly,
1500,0,tcp,domain,S0,0,anomaly,
1510,0,tcp,ldap,S0,0,anomaly,
1513,0,tcp,private,S0,0,anomaly,
1515,0,tcp,finger,S0,0,anomaly,
1518,0,icmp,eco_i,SF,8,anomaly,
1522,0,tcp,private,S0,0,anomaly,
1524,0,tcp,gopher,S0,0,anomaly,
1525,0,tcp,gopher,S0,0,anomaly,
1526,0,tcp,private,S0,0,anomaly,
1531,0,tcp,whois,REJ,0,anomaly,
1534,0,tcp,sunrpc,S0,0,anomaly,
1535,0,tcp,private,S0,0,anomaly,
1536,0,tcp,vmnet,REJ,0,anomaly,
1538,0,tcp,imap4,S0,0,anomaly,
1539,0,tcp,private,S0,0,anomaly,
1541,0,tcp,http,SF,54540,anomaly,
1543,0,udp,private,SF,1,anomaly,
1544,0,tcp,http,SF,54540,anomaly,
1545,0,tcp,link,S0,0,anomaly,
1547,0,tcp,name,S0,0,anomaly,
1548,0,tcp,daytime,S0,0,anomaly,
1549,0,tcp,private,S0,0,anomaly,
1550,0,tcp,private,S0,0,anomaly,
1553,0,tcp,private,REJ,0,anomaly,
1556,0,tcp,ftp_data,S0,0,anomaly,
1561,0,tcp,vmnet,S0,0,anomaly,
1564,0,tcp,exec,S0,0,anomaly,
1566,0,tcp,telnet,S0,0,anomaly,
1568,0,tcp,private,S0,0,anomaly,
1573,0,tcp,private,RSTR,0,anomaly,
1577,0,tcp,private,S0,0,anomaly,
1580,0,icmp,eco_i,SF,8,anomaly,
1582,0,tcp,private,REJ,0,anomaly,
1583,0,tcp,daytime,S0,0,anomaly,
1588,0,tcp,finger,S0,0,anomaly,
1589,0,tcp,bgp,REJ,0,anomaly,
1593,0,tcp,private,S0,0,anomaly,
1596,0,tcp,private,REJ,0,anomaly,
1599,0,tcp,private,S0,0,anomaly,
1600,0,tcp,private,S0,0,anomaly,
1602,0,tcp,nnsp,S0,0,anomaly,
1603,0,tcp,iso_tsap,REJ,0,anomaly,
1604,0,tcp,private,S0,0,anomaly,
1606,0,tcp,private,S0,0,anomaly,
1607,0,tcp,private,S0,0,anomaly,
1608,0,tcp,bgp,S0,0,anomaly,
1612,0,icmp,eco_i,SF,8,anomaly,
1613,0,tcp,imap4,S0,0,anomaly,
1614,0,tcp,courier,S0,0,anomaly,
1617,0,tcp,nnsp,S0,0,anomaly,
1619,0,tcp,private,S0,0,anomaly,
1620,0,icmp,eco_i,SF,8,anomaly,
1621,0,tcp,telnet,S0,0,anomaly,
1622,0,tcp,private,S0,0,anomaly,
1623,0,tcp,supdup,S0,0,anomaly,
1625,0,icmp,eco_i,SF,8,anomaly,
1626,0,tcp,private,S0,0,anomaly,
1627,0,tcp,private,REJ,0,anomaly,
1634,0,icmp,eco_i,SF,18,anomaly,
1638,0,tcp,private,S0,0,anomaly,
1639,0,tcp,http,S0,0,anomaly,
1640,0,tcp,private,S0,0,anomaly,
1642,0,tcp,smtp,S0,0,anomaly,
1646,0,tcp,private,REJ,0,anomaly,
1647,0,tcp,private,S0,0,anomaly,
1650,0,tcp,private,REJ,0,anomaly,
1651,1,tcp,private,RSTOS0,0,anomaly,
1657,0,tcp,finger,S0,0,anomaly,
1660,0,icmp,eco_i,SF,8,anomaly,
1661,0,tcp,private,S0,0,anomaly,
1664,0,tcp,private,S0,0,anomaly,
1665,0,tcp,imap4,S0,0,anomaly,
1666,0,tcp,iso_tsap,RSTR,0,anomaly,
1673,0,tcp,private,S0,0,anomaly,
1677,0,tcp,courier,S0,0,anomaly,
1678,0,tcp,gopher,S0,0,anomaly,
1679,0,tcp,echo,RSTO,0,anomaly,
1683,0,udp,private,SF,28,anomaly,
1688,0,tcp,iso_tsap,S0,0,anomaly,
1689,0,tcp,uucp_path,S0,0,anomaly,
1690,0,tcp,hostnames,S0,0,anomaly,
1694,0,icmp,eco_i,SF,8,anomaly,
1695,0,tcp,private,REJ,0,anomaly,
1702,0,udp,private,SF,215,anomaly,
1705,0,tcp,ftp_data,REJ,0,anomaly,
1712,0,icmp,ecr_i,SF,1032,anomaly,
1714,0,tcp,private,S0,0,anomaly,
1717,0,tcp,sql_net,S0,0,anomaly,
1718,2,tcp,ftp,SF,1153,anomaly,
1719,0,udp,private,SF,1,anomaly,
1721,0,tcp,finger,S0,0,anomaly,
1723,0,tcp,supdup,S0,0,anomaly,
1725,0,tcp,http,S0,0,anomaly,
1727,0,tcp,ssh,S0,0,anomaly,
1728,0,tcp,time,S0,0,anomaly,
1735,0,udp,private,SF,28,anomaly,
1739,0,tcp,login,S0,0,anomaly,
1740,0,tcp,Z39_50,S0,0,anomaly,
1741,0,tcp,netbios_ns,SH,0,anomaly,
1742,0,tcp,private,REJ,0,anomaly,
1745,0,tcp,ftp_data,SF,334,anomaly,
1746,0,tcp,daytime,S0,0,anomaly,
1749,0,tcp,imap4,S0,0,anomaly,
1750,0,tcp,http,S0,0,anomaly,
1751,0,tcp,login,S0,0,anomaly,
1756,0,tcp,http,REJ,0,anomaly,
1763,0,tcp,link,S0,0,anomaly,
1764,0,tcp,sunrpc,S0,0,anomaly,
1765,0,tcp,private,S0,0,anomaly,
1768,0,tcp,private,S0,0,anomaly,
1769,0,tcp,http,S0,0,anomaly,
1771,0,udp,private,SF,28,anomaly,
1772,0,tcp,private,S0,0,anomaly,
1773,0,tcp,private,S0,0,anomaly,
1778,0,icmp,eco_i,SF,8,anomaly,
1779,0,tcp,http,SF,54540,anomaly,
1780,0,tcp,private,S0,0,anomaly,
1782,0,tcp,discard,S0,0,anomaly,
1783,0,tcp,ctf,S0,0,anomaly,
1784,0,tcp,private,S0,0,anomaly,
1785,0,tcp,private,S0,0,anomaly,
1788,0,tcp,private,S0,0,anomaly,
1790,0,tcp,private,REJ,0,anomaly,
1791,0,icmp,eco_i,SF,8,anomaly,
1792,0,tcp,ldap,S0,0,anomaly,
1796,41111,tcp,private,RSTR,1,anomaly,
1799,0,tcp,private,REJ,0,anomaly,
1801,0,tcp,other,REJ,0,anomaly,
1802,0,tcp,finger,SF,0,anomaly,
1803,0,tcp,Z39_50,S0,0,anomaly,
1809,0,icmp,eco_i,SF,8,anomaly,
1811,0,tcp,private,REJ,0,anomaly,
1814,0,tcp,iso_tsap,S0,0,anomaly,
1815,0,tcp,echo,RSTR,0,anomaly,
1816,0,tcp,private,S0,0,anomaly,
1817,0,icmp,eco_i,SF,8,anomaly,
1819,0,tcp,courier,S0,0,anomaly,
1820,0,tcp,private,S0,0,anomaly,
1825,0,tcp,telnet,S0,0,anomaly,
1826,0,icmp,eco_i,SF,8,anomaly,
1827,0,icmp,eco_i,SF,8,anomaly,
1833,0,tcp,ftp_data,SF,334,anomaly,
1834,0,tcp,ctf,S0,0,anomaly,
1836,0,tcp,uucp,RSTO,0,anomaly,
1837,0,tcp,klogin,S0,0,anomaly,
1840,0,tcp,nnsp,S0,0,anomaly,
1844,0,icmp,ecr_i,SF,1032,anomaly,
1845,0,tcp,private,S0,0,anomaly,
1846,0,tcp,private,S0,0,anomaly,
1847,0,tcp,private,S0,0,anomaly,
1850,0,tcp,finger,S0,0,anomaly,
1854,0,tcp,http,S0,0,anomaly,
1855,0,tcp,private,S0,0,anomaly,
1856,0,tcp,domain,S0,0,anomaly,
1861,0,tcp,private,S0,0,anomaly,
1862,0,tcp,uucp_path,S0,0,anomaly,
1863,0,icmp,eco_i,SF,8,anomaly,
1864,0,tcp,time,RSTO,0,anomaly,
1865,0,icmp,eco_i,SF,8,anomaly,
1866,0,tcp,name,S0,0,anomaly,
1868,0,tcp,smtp,S0,0,anomaly,
1869,0,tcp,Z39_50,REJ,0,anomaly,
1873,0,tcp,telnet,S0,0,anomaly,
1874,0,tcp,nnsp,REJ,0,anomaly,
1877,0,tcp,private,S0,0,anomaly,
1878,0,tcp,private,S0,0,anomaly,
1879,0,icmp,ecr_i,SF,520,anomaly,
1887,0,icmp,ecr_i,SF,1032,anomaly,
1888,0,icmp,eco_i,SF,8,anomaly,
1889,0,tcp,private,S0,0,anomaly,
1890,0,tcp,private,REJ,0,anomaly,
1891,0,udp,private,SF,1,anomaly,
1892,0,icmp,eco_i,SF,18,anomaly,
1894,0,tcp,private,S0,0,anomaly,
1896,0,tcp,private,REJ,0,anomaly,
1898,0,tcp,ftp,S0,0,anomaly,
1903,0,tcp,courier,S0,0,anomaly,
1904,0,tcp,whois,S0,0,anomaly,
1905,0,tcp,auth,REJ,0,anomaly,
1910,0,tcp,telnet,S0,0,anomaly,
1917,5080,tcp,ftp,SF,1042,anomaly,
1920,0,tcp,csnet_ns,REJ,0,anomaly,
1923,0,tcp,private,S0,0,anomaly,
1925,4,tcp,private,RSTR,0,anomaly,
1929,0,tcp,private,S0,0,anomaly,
1930,0,tcp,finger,RSTO,0,anomaly,
1932,0,icmp,eco_i,SF,18,anomaly,
1934,0,icmp,ecr_i,SF,520,anomaly,
1936,0,tcp,private,S0,0,anomaly,
1937,0,tcp,kshell,S0,0,anomaly,
1938,0,tcp,telnet,S0,0,anomaly,
1939,0,tcp,finger,S0,0,anomaly,
1940,0,tcp,private,S0,0,anomaly,
1943,0,icmp,ecr_i,SF,1032,anomaly,
1944,0,tcp,private,REJ,0,anomaly,
1950,0,tcp,private,S0,0,anomaly,
1952,0,tcp,netstat,REJ,0,anomaly,
1957,0,icmp,ecr_i,SF,520,anomaly,
1958,0,tcp,nnsp,S0,0,anomaly,
1961,0,icmp,ecr_i,SF,1032,anomaly,
1964,0,tcp,finger,S0,0,anomaly,
1965,0,tcp,csnet_ns,REJ,0,anomaly,
1968,0,tcp,uucp,S0,0,anomaly,
1974,0,tcp,private,S0,0,anomaly,
1975,0,udp,private,SF,28,anomaly,
1979,0,tcp,ftp_data,S0,0,anomaly,
1981,0,tcp,uucp,S0,0,anomaly,
1983,0,tcp,systat,S0,0,anomaly,
1985,0,tcp,vmnet,REJ,0,anomaly,
1992,0,tcp,nnsp,S0,0,anomaly,
1993,0,tcp,ftp,S0,0,anomaly,
1997,37749,tcp,private,RSTR,1,anomaly,
2000,0,tcp,hostnames,S0,0,anomaly,
2003,0,tcp,private,S0,0,anomaly,
2004,0,tcp,private,S0,0,anomaly,
2005,4,tcp,private,RSTO,6,anomaly,
2006,0,tcp,ssh,S0,0,anomaly,
2008,0,tcp,http,REJ,0,anomaly,
2010,0,tcp,private,S0,0,anomaly,
2013,0,tcp,http,SF,54540,anomaly,
2014,0,tcp,netbios_ssn,S0,0,anomaly,
2017,0,tcp,hostnames,S0,0,anomaly,
2020,0,tcp,http,SF,54540,anomaly,
2022,0,tcp,ftp_data,S0,0,anomaly,
2023,0,tcp,http,SF,54540,anomaly,
2026,0,tcp,private,S0,0,anomaly,
2027,0,tcp,ftp_data,S0,0,anomaly,
2030,39667,tcp,private,RSTR,1,anomaly,
2033,0,tcp,other,REJ,0,anomaly,
2034,0,tcp,systat,S0,0,anomaly,
2040,0,tcp,gopher,S0,0,anomaly,
2042,0,tcp,private,S0,0,anomaly,
2046,0,tcp,rje,S0,0,anomaly,
2052,0,tcp,mtp,S0,0,anomaly,
2053,0,tcp,sql_net,REJ,0,anomaly,
2054,0,tcp,csnet_ns,S0,0,anomaly,
2062,0,tcp,http,S0,0,anomaly,
2064,0,tcp,private,S0,0,anomaly,
2067,0,tcp,bgp,REJ,0,anomaly,
2071,0,tcp,telnet,S0,0,anomaly,
2077,0,tcp,netbios_ssn,S0,0,anomaly,
2080,0,tcp,ssh,S0,0,anomaly,
2082,0,tcp,auth,S0,0,anomaly,
2083,27,tcp,other,RSTR,0,anomaly,
2086,0,tcp,uucp_path,REJ,0,anomaly,
2087,0,tcp,netbios_ns,S0,0,anomaly,
2088,0,tcp,exec,S0,0,anomaly,
2089,0,tcp,http,S0,0,anomaly,
2091,0,tcp,private,S0,0,anomaly,
2092,0,tcp,exec,S0,0,anomaly,
2094,0,tcp,Z39_50,S0,0,anomaly,
2098,0,tcp,ssh,S0,0,anomaly,
2100,0,tcp,login,S0,0,anomaly,
2108,0,icmp,ecr_i,SF,1032,anomaly,
2110,0,tcp,klogin,S0,0,anomaly,
2116,0,udp,private,SF,1,anomaly,
2117,7,tcp,private,RSTR,0,anomaly,
2119,0,tcp,netstat,S0,0,anomaly,
2120,25641,tcp,private,RSTR,1,anomaly,
2124,0,tcp,private,REJ,0,anomaly,
2125,0,icmp,ecr_i,SF,1032,anomaly,
2127,0,tcp,private,REJ,0,anomaly,
2128,0,tcp,nnsp,S0,0,anomaly,
2136,0,tcp,vmnet,REJ,0,anomaly,
2137,38776,tcp,bgp,RSTR,1,anomaly,
2140,0,tcp,echo,S0,0,anomaly,
2141,0,tcp,private,S0,0,anomaly,
2142,0,tcp,time,S0,0,anomaly,
2143,0,tcp,private,S0,0,anomaly,
2144,1,tcp,ftp,SF,1170,anomaly,
2154,0,icmp,eco_i,SF,8,anomaly,
2157,0,tcp,private,S0,0,anomaly,
2159,0,tcp,other,REJ,0,anomaly,
2163,3,tcp,private,RSTR,0,anomaly,
2164,0,tcp,systat,S0,0,anomaly,
2165,0,tcp,finger,S0,0,anomaly,
2166,0,tcp,private,S0,0,anomaly,
2168,0,tcp,vmnet,S0,0,anomaly,
2169,0,tcp,sql_net,S0,0,anomaly,
2173,0,tcp,netbios_ns,S0,0,anomaly,
2175,0,tcp,private,S0,0,anomaly,
2176,0,tcp,finger,S0,0,anomaly,
2177,0,tcp,auth,REJ,0,anomaly,
2179,0,tcp,supdup,S0,0,anomaly,
2180,0,tcp,private,S0,0,anomaly,
2182,0,tcp,time,RSTO,0,anomaly,
2186,0,tcp,uucp,RSTO,0,anomaly,
2188,0,tcp,private,S0,0,anomaly,
2192,0,tcp,time,RSTO,0,anomaly,
2194,0,tcp,telnet,S0,0,anomaly,
2196,0,tcp,private,S0,0,anomaly,
2197,0,icmp,eco_i,SF,8,anomaly,
2198,0,tcp,uucp_path,S0,0,anomaly,
2200,0,icmp,eco_i,SF,8,anomaly,
2202,0,tcp,ftp_data,S0,0,anomaly,
2203,0,tcp,finger,RSTO,0,anomaly,
2204,0,tcp,http,S0,0,anomaly,
2210,0,tcp,http,SF,54540,anomaly,
2212,0,tcp,ftp,RSTO,0,anomaly,
2217,0,icmp,ecr_i,SF,1032,anomaly,
2219,0,tcp,private,S0,0,anomaly,
2223,0,tcp,Z39_50,S0,0,anomaly,
2228,0,tcp,private,S0,0,anomaly,
2229,0,tcp,auth,S0,0,anomaly,
2230,0,tcp,private,S0,0,anomaly,
2231,0,udp,private,SF,1,anomaly,
2234,0,tcp,private,REJ,0,anomaly,
2235,0,tcp,private,RSTR,0,anomaly,
2241,0,tcp,iso_tsap,REJ,0,anomaly,
2243,6,tcp,gopher,SF,0,anomaly,
2244,0,tcp,ftp,SF,1230,anomaly,
2245,0,tcp,private,S0,0,anomaly,
2246,0,tcp,ftp_data,S0,0,anomaly,
2248,0,tcp,mtp,S0,0,anomaly,
2250,0,tcp,telnet,S0,0,anomaly,
2252,0,tcp,http_443,S0,0,anomaly,
2253,0,tcp,private,S0,0,anomaly,
2254,0,tcp,http,S0,0,anomaly,
2255,0,tcp,nnsp,S0,0,anomaly,
2256,1,tcp,private,RSTR,0,anomaly,
2257,0,tcp,ssh,REJ,0,anomaly,
2259,0,icmp,ecr_i,SF,1032,anomaly,
2260,0,tcp,http,S0,0,anomaly,
2261,0,icmp,ecr_i,SF,1032,anomaly,
2263,0,udp,private,SF,28,anomaly,
2264,0,tcp,http,SF,54540,anomaly,
2266,0,icmp,ecr_i,SF,1032,anomaly,
2267,0,tcp,iso_tsap,S0,0,anomaly,
2269,0,tcp,private,REJ,0,anomaly,
2273,0,tcp,private,REJ,0,anomaly,
2274,37688,tcp,private,RSTR,1,anomaly,
2275,0,udp,private,SF,1,anomaly,
2277,0,tcp,netbios_ssn,S0,0,anomaly,
2278,0,tcp,private,S0,0,anomaly,
2281,0,icmp,eco_i,SF,8,anomaly,
2283,0,tcp,private,S0,0,anomaly,
2287,0,tcp,http,S2,54540,anomaly,
2288,0,tcp,http,SF,54540,anomaly,
2289,0,tcp,kshell,S0,0,anomaly,
2293,0,tcp,whois,S0,0,anomaly,
2294,0,icmp,ecr_i,SF,1032,anomaly,
2295,32,tcp,ftp,SF,104,anomaly,
2297,0,tcp,private,SH,0,anomaly,
2299,0,icmp,ecr_i,SF,520,anomaly,
2300,0,tcp,private,S0,0,anomaly,
2303,0,tcp,whois,S0,0,anomaly,
2304,0,tcp,private,S0,0,anomaly,
2306,0,tcp,finger,S0,0,anomaly,
2315,0,tcp,private,S0,0,anomaly,
2316,0,tcp,smtp,S0,0,anomaly,
2318,0,tcp,vmnet,REJ,0,anomaly,
2319,0,tcp,kshell,S0,0,anomaly,
2321,0,tcp,kshell,REJ,0,anomaly,
2325,0,icmp,ecr_i,SF,1032,anomaly,
2326,0,tcp,private,S0,0,anomaly,
2327,0,tcp,private,REJ,0,anomaly,
2328,0,icmp,ecr_i,SF,1032,anomaly,
2331,0,tcp,discard,S0,0,anomaly,
2332,0,udp,private,SF,28,anomaly,
2334,0,tcp,gopher,S0,0,anomaly,
2335,0,tcp,name,S0,0,anomaly,
2336,0,tcp,private,S0,0,anomaly,
2337,0,tcp,smtp,S0,0,anomaly,
2338,0,tcp,ftp,S0,0,anomaly,
2339,0,tcp,other,REJ,0,anomaly,
2342,0,tcp,other,REJ,0,anomaly,
2343,0,tcp,telnet,S0,0,anomaly,
2344,0,tcp,nnsp,S0,0,anomaly,
2349,0,tcp,ftp_data,S0,0,anomaly,
2351,0,icmp,eco_i,SF,8,anomaly,
2352,0,icmp,ecr_i,SF,1032,anomaly,
2353,0,tcp,daytime,S0,0,anomaly,
2354,0,icmp,eco_i,SF,8,anomaly,
2355,0,tcp,ftp,S0,0,anomaly,
2356,0,icmp,ecr_i,SF,1032,anomaly,
2357,0,tcp,http,S0,0,anomaly,
2359,0,tcp,finger,S0,0,anomaly,
2360,0,tcp,private,REJ,0,anomaly,
2363,0,tcp,ctf,S0,0,anomaly,
2365,0,tcp,exec,S0,0,anomaly,
2369,0,tcp,http,SF,54540,anomaly,
2371,0,tcp,private,S0,0,anomaly,
2372,0,tcp,private,S0,0,anomaly,
2375,8257,tcp,other,RSTR,1,anomaly,
2376,0,tcp,http,S0,0,anomaly,
2378,0,tcp,private,S0,0,anomaly,
2379,0,icmp,ecr_i,SF,1032,anomaly,
2381,0,icmp,ecr_i,SF,1480,anomaly,
2382,0,tcp,private,S0,0,anomaly,
2384,0,tcp,ftp_data,S0,0,anomaly,
2386,0,tcp,private,RSTR,0,anomaly,
2390,0,tcp,telnet,S0,0,anomaly,
2391,0,tcp,private,S0,0,anomaly,
2392,0,tcp,private,S0,0,anomaly,
2394,0,tcp,private,REJ,0,anomaly,
2399,0,tcp,csnet_ns,S0,0,anomaly,
2400,0,tcp,time,S0,0,anomaly,
2401,0,tcp,kshell,REJ,0,anomaly,
2403,0,icmp,eco_i,SF,8,anomaly,
2404,0,tcp,private,S0,0,anomaly,
2405,0,tcp,exec,RSTO,0,anomaly,
2406,0,icmp,eco_i,SF,8,anomaly,
2409,0,tcp,klogin,S0,0,anomaly,
2410,0,icmp,eco_i,SF,8,anomaly,
2412,0,tcp,private,S0,0,anomaly,
2414,0,tcp,private,S0,0,anomaly,
2415,0,tcp,private,S0,0,anomaly,
2417,0,icmp,eco_i,SF,18,anomaly,
2420,0,tcp,private,S0,0,anomaly,
2422,0,icmp,eco_i,SF,8,anomaly,
2423,0,tcp,whois,S0,0,anomaly,
2428,0,tcp,csnet_ns,S0,0,anomaly,
2431,0,tcp,Z39_50,S0,0,anomaly,
2433,0,tcp,courier,S0,0,anomaly,
2434,0,tcp,http_443,S0,0,anomaly,
2435,0,tcp,courier,S0,0,anomaly,
2436,0,icmp,eco_i,SF,8,anomaly,
2442,0,tcp,link,S0,0,anomaly,
2443,0,tcp,kshell,REJ,0,anomaly,
2444,0,icmp,eco_i,SF,8,anomaly,
2446,0,tcp,ftp,RSTO,0,anomaly,
2448,0,tcp,Z39_50,S0,0,anomaly,
2455,0,tcp,private,S0,0,anomaly,
2456,0,tcp,finger,S0,0,anomaly,
2460,0,icmp,eco_i,SF,8,anomaly,
2465,0,tcp,private,S0,0,anomaly,
2466,0,tcp,private,S0,0,anomaly,
2470,0,tcp,time,S0,0,anomaly,
2471,0,tcp,private,S0,0,anomaly,
2473,0,tcp,private,S0,0,anomaly,
2474,0,tcp,csnet_ns,S0,0,anomaly,
2475,0,icmp,eco_i,SF,8,anomaly,
2477,0,icmp,eco_i,SF,8,anomaly,
2481,0,tcp,http,S0,0,anomaly,
2482,0,tcp,imap4,REJ,0,anomaly,
2483,0,tcp,private,S0,0,anomaly,
2485,0,icmp,eco_i,SF,8,anomaly,
2488,0,tcp,discard,S0,0,anomaly,
2490,0,tcp,private,S0,0,anomaly,
2491,0,tcp,name,REJ,0,anomaly,
2496,0,tcp,private,REJ,0,anomaly,
